ts,open,high,low,close,volume
2025-06-13 12:37:00,104973.79,105000.0,104973.78,104996.05,4.13934
2025-06-13 12:38:00,104996.06,104996.07,104975.0,104975.72,7.29293
2025-06-13 12:39:00,104975.72,104995.86,104945.84,104962.24,7.20211
2025-06-13 12:40:00,104962.24,105020.0,104962.23,105000.81,21.27734
2025-06-13 12:41:00,105000.81,105050.56,104996.05,105050.55,6.86894
2025-06-13 12:42:00,105050.55,105050.56,104998.67,104998.67,4.79249
2025-06-13 12:43:00,104998.67,104998.67,104961.21,104976.35,6.02772
2025-06-13 12:44:00,104976.34,104976.34,104909.21,104909.21,9.43489
2025-06-13 12:45:00,104909.21,104990.41,104909.21,104970.0,23.71895
2025-06-13 12:46:00,104970.0,104990.4,104914.71,104944.01,8.20078
2025-06-13 12:47:00,104944.01,104964.37,104920.66,104964.36,9.78633
2025-06-13 12:48:00,104964.37,104996.05,104936.93,104950.0,9.87066
2025-06-13 12:49:00,104950.0,105012.33,104936.29,105000.82,6.6929
2025-06-13 12:50:00,105000.81,105018.0,104976.0,104976.01,5.05218
2025-06-13 12:51:00,104976.0,104976.01,104908.43,104933.48,8.40771
2025-06-13 12:52:00,104933.48,104933.49,104888.01,104888.02,12.66216
2025-06-13 12:53:00,104888.02,104909.23,104865.23,104865.24,4.48454
2025-06-13 12:54:00,104865.23,104885.61,104865.23,104885.6,4.26647
2025-06-13 12:55:00,104885.61,104919.18,104885.61,104893.11,9.80378
2025-06-13 12:56:00,104893.1,104893.11,104865.78,104865.78,4.77999
2025-06-13 12:57:00,104865.79,104900.0,104861.78,104861.78,4.4858
2025-06-13 12:58:00,104861.78,104861.79,104822.36,104839.8,6.43493
2025-06-13 12:59:00,104839.8,104852.29,104839.8,104852.29,3.14853
2025-06-13 13:00:00,104852.28,104859.53,104830.9,104859.0,6.73311
2025-06-13 13:01:00,104859.0,104895.0,104838.52,104838.52,7.05045
2025-06-13 13:02:00,104838.53,104838.53,104801.34,104816.53,7.29424
2025-06-13 13:03:00,104816.52,104854.77,104816.52,104822.36,5.56078
2025-06-13 13:04:00,104822.37,104875.74,104822.36,104875.74,6.12331
2025-06-13 13:05:00,104875.74,104875.74,104785.19,104835.49,76.76388
2025-06-13 13:06:00,104835.5,104835.5,104786.96,104797.05,7.45977
2025-06-13 13:07:00,104797.06,104797.06,104761.64,104773.93,13.77735
2025-06-13 13:08:00,104773.94,104844.27,104773.94,104783.8,14.02278
2025-06-13 13:09:00,104783.8,104783.8,104756.57,104779.99,4.93464
2025-06-13 13:10:00,104779.99,104844.24,104779.98,104816.54,8.58849
2025-06-13 13:11:00,104816.54,104819.52,104795.63,104795.64,6.03742
2025-06-13 13:12:00,104795.64,104795.65,104764.27,104783.64,6.43511
2025-06-13 13:13:00,104783.64,104795.64,104769.85,104769.86,8.54817
2025-06-13 13:14:00,104769.85,104822.37,104769.85,104810.22,5.14345
2025-06-13 13:15:00,104810.22,104811.26,104791.15,104810.99,5.11372
2025-06-13 13:16:00,104810.99,104887.9,104810.99,104887.89,5.17009
2025-06-13 13:17:00,104887.9,104887.9,104784.32,104784.33,4.99003
2025-06-13 13:18:00,104784.32,104784.32,104721.05,104735.52,17.89273
2025-06-13 13:19:00,104735.53,104795.5,104733.6,104778.47,10.16315
2025-06-13 13:20:00,104778.47,104795.5,104756.0,104785.59,5.81073
2025-06-13 13:21:00,104785.03,104816.05,104781.45,104786.54,6.59263
2025-06-13 13:22:00,104786.53,104809.42,104750.0,104759.99,5.99595
2025-06-13 13:23:00,104760.0,104802.37,104759.99,104786.81,6.21065
2025-06-13 13:24:00,104786.8,104786.8,104735.52,104749.74,6.85777
2025-06-13 13:25:00,104749.74,104797.56,104735.52,104795.49,6.5546
2025-06-13 13:26:00,104795.49,104892.15,104795.49,104892.14,11.76089
2025-06-13 13:27:00,104892.14,104892.15,104827.17,104827.17,8.62081
2025-06-13 13:28:00,104827.18,104927.68,104823.51,104823.51,8.22741
2025-06-13 13:29:00,104823.52,104880.0,104822.36,104851.15,4.85975
2025-06-13 13:30:00,104851.14,104859.6,104754.22,104830.01,11.53961
2025-06-13 13:31:00,104830.0,105019.54,104827.68,104996.06,20.63787
2025-06-13 13:32:00,104996.06,105012.82,104868.11,104910.42,14.73764
2025-06-13 13:33:00,104910.5,104952.64,104720.02,104720.02,8.26185
2025-06-13 13:34:00,104720.02,104822.37,104683.06,104815.98,14.95992
2025-06-13 13:35:00,104815.98,104901.7,104778.95,104897.16,8.8911
2025-06-13 13:36:00,104897.16,105142.13,104895.42,105090.43,17.20657
2025-06-13 13:37:00,105090.42,105123.24,105000.0,105049.98,16.83252
2025-06-13 13:38:00,105049.98,105104.2,105000.0,105104.2,7.49335
2025-06-13 13:39:00,105106.18,105300.0,105106.18,105250.0,20.18472
2025-06-13 13:40:00,105250.01,105300.0,105221.06,105231.28,13.18957
2025-06-13 13:41:00,105231.27,105260.0,105169.73,105202.6,30.57486
2025-06-13 13:42:00,105202.6,105256.58,105149.99,105239.99,32.50028
2025-06-13 13:43:00,105240.0,105280.45,105192.13,105234.0,72.19211
2025-06-13 13:44:00,105234.0,105272.0,105193.76,105227.3,34.96652
2025-06-13 13:45:00,105227.3,105235.8,104982.55,105011.02,24.58739
2025-06-13 13:46:00,105011.02,105148.72,104987.46,105108.23,9.89288
2025-06-13 13:47:00,105108.23,105114.0,104964.91,105000.7,55.87347
2025-06-13 13:48:00,105000.71,105069.86,104996.05,105020.58,8.97423
2025-06-13 13:49:00,105020.59,105100.0,104996.05,105056.66,12.11659
2025-06-13 13:50:00,105056.65,105056.65,104964.79,104989.73,19.73286
2025-06-13 13:51:00,104989.73,105108.0,104989.73,105001.17,14.7946
2025-06-13 13:52:00,105001.17,105043.56,104980.4,104980.4,15.58815
2025-06-13 13:53:00,104980.4,105018.84,104841.05,104842.92,10.77927
2025-06-13 13:54:00,104842.93,104842.93,104744.03,104765.11,17.98151
2025-06-13 13:55:00,104765.11,104816.29,104758.96,104807.84,9.13324
2025-06-13 13:56:00,104807.83,104813.05,104716.65,104762.91,7.85315
2025-06-13 13:57:00,104762.9,104812.07,104720.0,104728.63,6.05881
2025-06-13 13:58:00,104728.62,104728.63,104681.5,104688.01,4.36343
2025-06-13 13:59:00,104688.01,104732.44,104674.14,104732.44,12.68332
2025-06-13 14:00:00,104732.82,104992.17,104732.82,104840.46,126.91662
2025-06-13 14:01:00,104840.46,104876.9,104778.94,104817.1,8.88153
2025-06-13 14:02:00,104817.95,104836.92,104726.37,104793.17,9.86684
2025-06-13 14:03:00,104793.16,104866.44,104740.7,104745.0,13.08804
2025-06-13 14:04:00,104744.99,104744.99,104568.0,104596.26,66.70818
2025-06-13 14:05:00,104596.27,104637.35,104566.41,104579.48,11.81186
2025-06-13 14:06:00,104579.49,104673.3,104551.16,104641.03,11.18576
2025-06-13 14:07:00,104640.88,104640.88,104506.37,104579.08,31.49123
2025-06-13 14:08:00,104579.07,104624.46,104508.0,104527.59,13.90465
2025-06-13 14:09:00,104527.59,104625.62,104500.0,104625.62,14.48277
2025-06-13 14:10:00,104625.62,104628.4,104474.99,104478.01,25.61063
2025-06-13 14:11:00,104478.0,104487.91,104438.5,104449.04,21.49377
2025-06-13 14:12:00,104449.04,104475.0,104392.86,104456.0,22.57869
2025-06-13 14:13:00,104456.0,104557.85,104421.37,104550.01,9.87477
2025-06-13 14:14:00,104550.01,104590.46,104515.06,104548.38,16.2248
2025-06-13 14:15:00,104548.38,104548.38,104431.57,104478.84,22.72413
2025-06-13 14:16:00,104478.84,104478.85,104293.16,104425.43,24.30832
2025-06-13 14:17:00,104425.43,104496.0,104400.9,104475.0,7.72452
2025-06-13 14:18:00,104474.03,104534.46,104441.44,104526.49,10.44386
2025-06-13 14:19:00,104526.88,104533.93,104441.06,104446.8,10.54676
2025-06-13 14:20:00,104446.81,104474.2,104336.68,104336.69,11.61388
2025-06-13 14:21:00,104336.69,104417.95,104264.0,104283.8,60.17127
2025-06-13 14:22:00,104283.8,104335.46,104266.26,104292.81,18.48175
2025-06-13 14:23:00,104292.8,104363.18,104272.14,104352.67,32.18001
2025-06-13 14:24:00,104352.66,104388.16,104319.87,104345.26,9.59035
2025-06-13 14:25:00,104345.27,104372.74,104257.77,104366.02,12.23297
2025-06-13 14:26:00,104366.02,104412.93,104353.66,104378.71,19.86715
2025-06-13 14:27:00,104379.0,104419.59,104322.68,104322.68,30.10187
2025-06-13 14:28:00,104322.68,104322.68,104155.49,104176.49,68.2562
2025-06-13 14:29:00,104176.48,104219.9,104154.81,104157.01,21.52054
2025-06-13 14:30:00,104157.01,104209.35,104118.0,104203.99,23.78738
2025-06-13 14:31:00,104203.99,104284.0,104200.26,104280.0,8.51441
2025-06-13 14:32:00,104280.0,104352.87,104279.99,104352.86,8.24362
2025-06-13 14:33:00,104352.86,104387.75,104351.25,104356.71,14.97572
2025-06-13 14:34:00,104356.72,104388.16,104356.71,104366.41,4.56938
2025-06-13 14:35:00,104366.41,104366.42,104264.34,104286.28,17.19756
2025-06-13 14:36:00,104286.29,104384.1,104270.24,104384.09,11.56098
2025-06-13 14:37:00,104384.1,104529.19,104384.1,104509.8,23.08115
2025-06-13 14:38:00,104509.8,104560.0,104507.95,104544.33,14.29263
2025-06-13 14:39:00,104544.33,104599.53,104540.0,104574.63,16.08766
2025-06-13 14:40:00,104574.63,104598.46,104574.63,104583.74,6.18984
2025-06-13 14:41:00,104583.75,104583.75,104434.33,104484.99,7.86751
2025-06-13 14:42:00,104484.99,104742.69,104484.99,104704.71,31.04044
2025-06-13 14:43:00,104704.71,104704.72,104628.0,104628.0,8.2311
2025-06-13 14:44:00,104628.01,104661.35,104587.62,104661.35,4.65295
2025-06-13 14:45:00,104661.35,104696.53,104620.0,104641.72,18.76394
2025-06-13 14:46:00,104641.73,104700.0,104600.03,104610.3,10.71244
2025-06-13 14:47:00,104610.29,104610.3,104512.71,104566.03,8.06006
2025-06-13 14:48:00,104567.08,104656.97,104554.16,104571.31,7.60943
2025-06-13 14:49:00,104571.3,104620.19,104488.12,104571.16,8.08182
2025-06-13 14:50:00,104571.16,104571.16,104502.79,104535.31,5.39271
2025-06-13 14:51:00,104535.32,104605.27,104535.32,104604.0,5.72546
2025-06-13 14:52:00,104604.0,104648.69,104590.32,104632.01,9.60165
2025-06-13 14:53:00,104632.0,104723.7,104632.0,104695.72,23.09588
2025-06-13 14:54:00,104695.72,104747.5,104668.55,104747.49,13.14068
2025-06-13 14:55:00,104747.5,104865.79,104747.5,104865.79,17.69105
2025-06-13 14:56:00,104865.79,104909.22,104856.0,104880.45,8.41881
2025-06-13 14:57:00,104880.46,104908.39,104855.8,104882.0,7.88149
2025-06-13 14:58:00,104882.0,104984.81,104881.99,104973.9,20.73975
2025-06-13 14:59:00,104973.9,105011.76,104970.0,104970.74,8.6141
2025-06-13 15:00:00,104970.74,105086.75,104970.74,105068.0,19.25892
2025-06-13 15:01:00,105067.99,105100.0,105047.03,105078.08,9.09797
2025-06-13 15:02:00,105078.07,105087.51,104982.38,105019.99,13.22605
2025-06-13 15:03:00,105019.99,105020.0,104865.78,104874.7,12.41817
2025-06-13 15:04:00,104874.69,104902.99,104860.0,104874.17,7.43384
2025-06-13 15:05:00,104874.17,104969.66,104865.78,104969.66,6.07551
2025-06-13 15:06:00,104969.66,105035.3,104960.42,104987.18,8.13407
2025-06-13 15:07:00,104987.17,105169.74,104980.0,105163.99,15.54356
2025-06-13 15:08:00,105163.99,105220.0,105159.49,105211.71,17.40762
2025-06-13 15:09:00,105211.72,105400.0,105194.73,105359.99,48.76883
2025-06-13 15:10:00,105359.99,105412.0,105300.0,105322.52,39.04908
2025-06-13 15:11:00,105322.52,105345.54,105250.01,105283.41,26.19224
2025-06-13 15:12:00,105283.42,105379.88,105280.0,105379.87,37.8938
2025-06-13 15:13:00,105379.87,105484.85,105344.99,105475.0,67.84377
2025-06-13 15:14:00,105474.99,105494.95,105405.9,105477.96,24.02081
2025-06-13 15:15:00,105477.96,105483.24,105373.95,105373.95,24.04227
2025-06-13 15:16:00,105373.96,105431.95,105343.06,105431.94,20.12389
2025-06-13 15:17:00,105431.94,105484.36,105407.03,105447.99,14.34503
2025-06-13 15:18:00,105447.99,105504.67,105404.27,105481.95,28.21108
2025-06-13 15:19:00,105481.95,105481.95,105387.14,105452.99,13.34258
2025-06-13 15:20:00,105453.0,105595.96,105422.83,105595.96,72.67824
2025-06-13 15:21:00,105595.96,105606.06,105569.87,105588.0,24.11562
2025-06-13 15:22:00,105588.0,105616.16,105476.76,105616.15,35.92329
2025-06-13 15:23:00,105616.15,105747.47,105601.42,105620.01,114.46573
2025-06-13 15:24:00,105620.0,105644.0,105500.0,105506.55,17.41893
2025-06-13 15:25:00,105506.55,105700.0,105485.29,105651.86,28.76386
2025-06-13 15:26:00,105651.86,105651.87,105553.12,105610.39,17.427
2025-06-13 15:27:00,105610.38,105672.58,105554.0,105646.98,16.34281
2025-06-13 15:28:00,105646.97,105646.97,105536.0,105536.0,5.49908
2025-06-13 15:29:00,105536.0,105634.0,105534.2,105633.99,10.62502
2025-06-13 15:30:00,105633.99,105640.95,105564.91,105621.7,18.57114
2025-06-13 15:31:00,105621.71,105672.95,105610.37,105630.81,10.71415
2025-06-13 15:32:00,105630.8,105661.77,105611.06,105624.01,14.25231
2025-06-13 15:33:00,105624.0,105659.68,105581.25,105606.95,10.42609
2025-06-13 15:34:00,105606.95,105676.0,105585.07,105616.93,11.00111
2025-06-13 15:35:00,105616.93,105656.0,105529.41,105604.88,13.13118
2025-06-13 15:36:00,105604.88,105632.46,105550.64,105600.01,10.60819
2025-06-13 15:37:00,105600.01,105689.8,105572.0,105572.0,11.93406
2025-06-13 15:38:00,105572.0,105638.73,105544.0,105595.83,8.64247
2025-06-13 15:39:00,105595.82,105661.76,105500.0,105573.52,13.00521
2025-06-13 15:40:00,105573.52,105654.57,105560.0,105639.99,12.12898
2025-06-13 15:41:00,105640.0,105680.0,105597.91,105661.99,30.4423
2025-06-13 15:42:00,105662.0,105674.0,105611.62,105611.63,9.55853
2025-06-13 15:43:00,105611.62,105612.2,105573.52,105607.37,9.09136
2025-06-13 15:44:00,105607.38,105679.59,105607.38,105658.0,7.63731
2025-06-13 15:45:00,105658.01,105705.89,105657.99,105676.03,11.57579
2025-06-13 15:46:00,105676.03,105676.03,105525.09,105609.99,23.57706
2025-06-13 15:47:00,105609.99,105610.0,105541.06,105573.14,9.619
2025-06-13 15:48:00,105573.14,105641.23,105573.14,105601.98,7.09945
2025-06-13 15:49:00,105601.98,105634.82,105575.55,105601.99,5.14253
2025-06-13 15:50:00,105601.99,105661.77,105601.99,105624.79,8.35262
2025-06-13 15:51:00,105624.8,105653.73,105561.72,105609.68,8.67269
2025-06-13 15:52:00,105609.67,105661.76,105600.0,105623.75,7.12525
2025-06-13 15:53:00,105623.75,105655.73,105605.45,105605.46,4.89046
2025-06-13 15:54:00,105605.45,105614.0,105545.28,105545.29,8.21344
2025-06-13 15:55:00,105545.28,105545.28,105320.71,105330.34,19.98049
2025-06-13 15:56:00,105330.34,105352.95,105272.66,105334.45,19.65101
2025-06-13 15:57:00,105334.45,105373.96,105314.83,105373.95,6.16701
2025-06-13 15:58:00,105373.95,105475.78,105373.95,105407.54,8.32949
2025-06-13 15:59:00,105407.54,105436.87,105388.44,105436.87,5.52364
2025-06-13 16:00:00,105436.87,105452.64,105397.05,105397.06,6.2825
2025-06-13 16:01:00,105397.05,105397.05,105308.83,105344.01,8.26424
2025-06-13 16:02:00,105344.01,105390.0,105344.0,105373.95,4.03579
2025-06-13 16:03:00,105373.96,105400.0,105358.01,105400.0,4.19478
2025-06-13 16:04:00,105399.99,105463.55,105399.99,105440.0,6.59645
2025-06-13 16:05:00,105440.0,105496.24,105425.36,105491.99,15.92089
2025-06-13 16:06:00,105492.0,105522.58,105464.59,105522.57,8.53026
2025-06-13 16:07:00,105522.58,105559.55,105522.57,105546.01,12.62598
2025-06-13 16:08:00,105546.01,105554.54,105514.56,105514.57,5.41294
2025-06-13 16:09:00,105514.57,105547.33,105512.0,105512.01,5.31437
2025-06-13 16:10:00,105512.0,105617.65,105512.0,105577.99,12.97126
2025-06-13 16:11:00,105577.99,105672.63,105577.99,105672.63,15.75996
2025-06-13 16:12:00,105672.64,105808.08,105672.63,105759.57,80.1903
2025-06-13 16:13:00,105759.57,105792.0,105743.6,105791.99,7.89568
2025-06-13 16:14:00,105792.0,105858.59,105791.99,105856.88,35.01302
2025-06-13 16:15:00,105856.89,105888.89,105818.02,105884.25,44.28168
2025-06-13 16:16:00,105884.26,105939.37,105884.25,105939.37,34.48476
2025-06-13 16:17:00,105939.37,105939.39,105832.0,105864.39,59.94074
2025-06-13 16:18:00,105864.4,105949.49,105813.76,105949.48,39.09747
2025-06-13 16:19:00,105949.48,105949.49,105928.31,105938.32,30.51704
2025-06-13 16:20:00,105938.33,105938.33,105823.28,105823.28,13.56481
2025-06-13 16:21:00,105823.27,105920.0,105812.77,105908.0,12.22526
2025-06-13 16:22:00,105908.01,105948.54,105908.0,105914.84,11.45661
2025-06-13 16:23:00,105914.84,105914.85,105845.21,105895.96,11.28461
2025-06-13 16:24:00,105895.97,105949.14,105895.96,105916.13,19.33526
2025-06-13 16:25:00,105916.13,105981.0,105881.37,105921.32,90.36153
2025-06-13 16:26:00,105921.32,105924.01,105891.34,105891.39,16.8659
2025-06-13 16:27:00,105891.39,105914.22,105868.01,105868.01,16.76045
2025-06-13 16:28:00,105868.01,105879.57,105820.07,105833.99,18.77639
2025-06-13 16:29:00,105833.99,105860.02,105797.9,105815.35,20.86971
2025-06-13 16:30:00,105815.35,105815.35,105763.86,105793.1,25.51938
2025-06-13 16:31:00,105793.09,105843.17,105751.62,105751.65,13.73119
2025-06-13 16:32:00,105751.66,105826.53,105751.65,105799.79,51.66812
2025-06-13 16:33:00,105799.79,105850.0,105736.01,105849.99,32.15247
2025-06-13 16:34:00,105850.0,105850.0,105749.99,105749.99,6.43488
2025-06-13 16:35:00,105749.99,105787.98,105749.99,105777.39,3.63455
2025-06-13 16:36:00,105777.39,105789.99,105757.54,105773.99,4.4381
2025-06-13 16:37:00,105774.0,105776.4,105714.87,105720.52,15.01965
2025-06-13 16:38:00,105720.53,105738.49,105606.88,105632.5,23.84292
2025-06-13 16:39:00,105632.51,105634.99,105542.64,105563.99,28.7177
2025-06-13 16:40:00,105563.99,105574.69,105532.07,105544.0,6.37252
2025-06-13 16:41:00,105543.99,105544.0,105439.75,105499.93,17.22378
2025-06-13 16:42:00,105499.93,105499.94,105442.26,105465.72,7.1195
2025-06-13 16:43:00,105465.72,105539.97,105465.71,105492.14,11.21617
2025-06-13 16:44:00,105492.14,105626.97,105485.29,105612.01,17.95102
2025-06-13 16:45:00,105612.0,105612.0,105520.18,105543.99,6.76073
2025-06-13 16:46:00,105543.99,105543.99,105441.17,105448.0,5.34193
2025-06-13 16:47:00,105448.0,105448.0,105417.0,105445.66,7.41367
2025-06-13 16:48:00,105445.67,105505.39,105440.08,105505.39,4.70073
2025-06-13 16:49:00,105505.4,105529.42,105372.31,105398.55,63.17396
2025-06-13 16:50:00,105398.55,105484.0,105398.55,105484.0,5.51456
2025-06-13 16:51:00,105484.0,105518.59,105444.05,105458.92,8.72991
2025-06-13 16:52:00,105458.93,105553.44,105458.93,105553.44,6.93143
2025-06-13 16:53:00,105553.43,105567.46,105523.02,105567.46,8.31865
2025-06-13 16:54:00,105567.45,105696.87,105567.45,105692.07,7.65745
2025-06-13 16:55:00,105692.08,105787.05,105689.07,105769.42,18.31469
2025-06-13 16:56:00,105769.42,105779.8,105753.79,105774.89,3.52301
2025-06-13 16:57:00,105774.9,105774.9,105760.0,105760.01,1.83661
2025-06-13 16:58:00,105760.01,105789.57,105760.01,105772.01,2.4119
2025-06-13 16:59:00,105772.01,105783.66,105772.0,105783.66,2.88711
2025-06-13 17:00:00,105783.65,105783.65,105741.15,105742.01,13.71349
2025-06-13 17:01:00,105742.0,105750.8,105652.99,105678.72,26.93805
2025-06-13 17:02:00,105678.72,105678.72,105579.82,105627.87,69.82693
2025-06-13 17:03:00,105627.87,105627.87,105540.0,105562.0,65.69381
2025-06-13 17:04:00,105562.0,105592.13,105558.75,105558.75,4.75482
2025-06-13 17:05:00,105558.75,105582.12,105558.75,105582.12,7.45559
2025-06-13 17:06:00,105582.11,105600.0,105555.01,105573.53,9.65707
2025-06-13 17:07:00,105573.53,105573.53,105464.59,105468.51,7.64046
2025-06-13 17:08:00,105468.52,105538.79,105402.28,105524.01,15.06437
2025-06-13 17:09:00,105524.01,105573.53,105499.99,105529.42,8.77645
2025-06-13 17:10:00,105529.42,105529.42,105425.23,105467.4,12.71153
2025-06-13 17:11:00,105467.4,105467.4,105397.05,105411.99,13.98376
2025-06-13 17:12:00,105411.99,105431.19,105381.83,105431.18,7.61234
2025-06-13 17:13:00,105431.18,105453.59,105420.67,105441.18,8.1241
2025-06-13 17:14:00,105441.18,105441.18,105376.88,105376.88,4.06392
2025-06-13 17:15:00,105376.89,105376.89,105289.55,105289.56,8.02577
2025-06-13 17:16:00,105289.56,105303.99,105173.95,105191.24,15.40069
2025-06-13 17:17:00,105191.24,105219.29,105176.47,105209.9,8.81711
2025-06-13 17:18:00,105209.9,105229.33,105188.23,105229.32,14.29289
2025-06-13 17:19:00,105229.32,105300.0,105169.49,105198.93,38.08304
2025-06-13 17:20:00,105198.93,105272.34,105182.19,105272.34,12.23723
2025-06-13 17:21:00,105272.34,105368.0,105266.33,105274.41,13.93508
2025-06-13 17:22:00,105274.42,105320.84,105259.68,105259.69,10.7716
2025-06-13 17:23:00,105259.68,105259.68,105212.95,105212.95,8.07225
2025-06-13 17:24:00,105212.95,105242.68,105206.61,105239.59,4.45503
2025-06-13 17:25:00,105239.58,105275.95,105224.77,105264.01,6.61955
2025-06-13 17:26:00,105264.01,105264.01,105136.48,105146.0,12.25966
2025-06-13 17:27:00,105146.0,105170.03,105132.34,105170.02,9.52443
2025-06-13 17:28:00,105170.02,105170.03,105111.7,105119.99,9.49524
2025-06-13 17:29:00,105119.99,105119.99,105061.47,105063.2,22.84867
2025-06-13 17:30:00,105063.2,105186.68,105040.0,105159.99,13.57293
2025-06-13 17:31:00,105159.99,105194.29,105127.01,105194.28,4.26077
2025-06-13 17:32:00,105194.29,105196.6,105176.44,105176.47,8.56826
2025-06-13 17:33:00,105176.47,105200.0,105063.69,105099.18,33.89519
2025-06-13 17:34:00,105099.18,105157.12,105090.0,105109.35,5.82494
2025-06-13 17:35:00,105109.34,105200.0,105109.34,105145.55,11.00008
2025-06-13 17:36:00,105145.55,105174.55,105145.54,105174.55,4.10543
2025-06-13 17:37:00,105174.55,105174.55,105028.0,105123.07,10.80733
2025-06-13 17:38:00,105123.07,105235.15,105123.06,105171.18,12.23563
2025-06-13 17:39:00,105171.18,105271.86,105171.17,105253.1,5.586
2025-06-13 17:40:00,105253.1,105256.0,105184.05,105245.47,5.37872
2025-06-13 17:41:00,105245.47,105274.96,105220.58,105264.71,4.02801
2025-06-13 17:42:00,105264.71,105327.38,105212.0,105243.59,11.67401
2025-06-13 17:43:00,105243.59,105280.97,105212.0,105228.29,10.42655
2025-06-13 17:44:00,105228.28,105228.29,105136.55,105148.71,7.42571
2025-06-13 17:45:00,105148.71,105148.72,105036.33,105038.0,7.06886
2025-06-13 17:46:00,105038.01,105051.45,105000.0,105025.99,9.74452
2025-06-13 17:47:00,105025.99,105048.0,105000.0,105000.0,2.99653
2025-06-13 17:48:00,105000.0,105000.01,104867.65,104867.66,49.51577
2025-06-13 17:49:00,104867.66,104931.03,104867.65,104931.03,7.95558
2025-06-13 17:50:00,104931.03,105088.24,104926.38,105088.23,12.77662
2025-06-13 17:51:00,105088.23,105180.27,105088.23,105149.99,9.45417
2025-06-13 17:52:00,105149.99,105272.0,105149.99,105272.0,8.03202
2025-06-13 17:53:00,105271.99,105272.0,105183.62,105221.98,8.58841
2025-06-13 17:54:00,105221.99,105221.99,105198.0,105202.45,3.78084
2025-06-13 17:55:00,105202.45,105250.88,105202.44,105237.85,3.98502
2025-06-13 17:56:00,105237.85,105338.13,105237.85,105338.12,5.49589
2025-06-13 17:57:00,105338.12,105367.4,105311.22,105311.22,8.1356
2025-06-13 17:58:00,105311.23,105425.52,105286.7,105418.74,11.5392
2025-06-13 17:59:00,105418.75,105422.0,105380.06,105390.94,6.3887
2025-06-13 18:00:00,105390.94,105427.15,105380.06,105427.14,2.68283
2025-06-13 18:01:00,105427.15,105480.0,105420.54,105467.29,6.2567
2025-06-13 18:02:00,105467.28,105472.0,105344.2,105344.2,6.68831
2025-06-13 18:03:00,105344.2,105344.2,105209.16,105215.26,10.07575
2025-06-13 18:04:00,105215.26,105215.26,105121.86,105194.75,26.21988
2025-06-13 18:05:00,105194.75,105304.0,105180.26,105211.29,19.28996
2025-06-13 18:06:00,105211.29,105211.29,105120.0,105120.01,4.57137
2025-06-13 18:07:00,105120.0,105125.27,105088.64,105094.33,8.04664
2025-06-13 18:08:00,105094.34,105094.34,105017.8,105017.82,7.90527
2025-06-13 18:09:00,105017.83,105060.0,105017.82,105034.77,4.4294
2025-06-13 18:10:00,105034.77,105034.77,105020.0,105032.0,3.45298
2025-06-13 18:11:00,105032.0,105040.0,105027.99,105031.33,6.24432
2025-06-13 18:12:00,105031.34,105044.01,105003.16,105023.36,6.17597
2025-06-13 18:13:00,105023.35,105104.0,105022.26,105103.99,3.61171
2025-06-13 18:14:00,105104.0,105128.0,105045.7,105045.71,7.77495
2025-06-13 18:15:00,105045.7,105079.73,105000.0,105043.99,25.82093
2025-06-13 18:16:00,105043.98,105043.98,104889.5,104912.62,15.29913
2025-06-13 18:17:00,104912.61,104978.0,104894.0,104922.79,6.90324
2025-06-13 18:18:00,104922.8,104955.89,104906.07,104950.36,4.75828
2025-06-13 18:19:00,104950.36,104994.96,104936.34,104982.0,4.72493
2025-06-13 18:20:00,104981.99,105071.63,104975.99,104996.49,9.98752
2025-06-13 18:21:00,104996.49,105033.62,104976.0,105033.62,3.50822
2025-06-13 18:22:00,105033.62,105038.0,105005.08,105015.62,6.18272
2025-06-13 18:23:00,105015.62,105234.31,105015.62,105234.3,12.34285
2025-06-13 18:24:00,105234.3,105234.3,105180.22,105204.0,8.42608
2025-06-13 18:25:00,105204.0,105204.0,105117.18,105179.2,10.52183
2025-06-13 18:26:00,105179.2,105188.23,105044.11,105046.22,8.56951
2025-06-13 18:27:00,105046.22,105046.22,104860.46,104880.96,15.07328
2025-06-13 18:28:00,104880.96,104980.0,104868.02,104965.99,11.11031
2025-06-13 18:29:00,104966.0,105015.63,104955.88,104988.93,5.2282
2025-06-13 18:30:00,104988.94,105001.93,104936.25,104960.73,7.78435
2025-06-13 18:31:00,104960.73,104960.74,104867.64,104867.65,7.77834
2025-06-13 18:32:00,104867.65,104883.63,104806.87,104824.82,22.26529
2025-06-13 18:33:00,104824.81,104824.82,104751.45,104765.54,19.78219
2025-06-13 18:34:00,104765.54,104836.46,104765.53,104836.46,6.19168
2025-06-13 18:35:00,104836.46,104883.36,104806.87,104806.87,10.30316
2025-06-13 18:36:00,104806.88,104806.88,104668.73,104668.73,11.95683
2025-06-13 18:37:00,104668.73,104769.85,104668.73,104754.13,9.59222
2025-06-13 18:38:00,104754.13,104754.14,104680.4,104691.99,13.02589
2025-06-13 18:39:00,104691.98,104728.58,104691.98,104708.52,8.98559
2025-06-13 18:40:00,104708.52,104779.42,104680.4,104755.61,12.37384
2025-06-13 18:41:00,104755.6,104796.75,104704.8,104704.81,17.47828
2025-06-13 18:42:00,104704.8,104773.2,104680.4,104756.0,6.53651
2025-06-13 18:43:00,104755.99,104787.14,104722.8,104768.0,7.10855
2025-06-13 18:44:00,104768.0,104811.99,104743.79,104811.98,9.78554
