ts,open,high,low,close,volume,signal
2025-06-02 08:30:00,105811.14,105895.26,105736.38,105736.39,104.94691,HOLD
2025-06-02 08:35:00,105736.38,105745.25,105549.01,105575.92,97.03172,HOLD
2025-06-02 08:40:00,105575.92,105600.0,105468.41,105488.21,32.09314,HOLD
2025-06-02 08:45:00,105488.2,105538.28,105449.63,105452.35,37.58365,HOLD
2025-06-02 08:50:00,105452.35,105452.36,105241.18,105276.81,58.43828,HOLD
2025-06-02 08:55:00,105276.81,105368.0,105276.8,105328.43,35.53984,HOLD
2025-06-02 09:00:00,105328.43,105335.99,105200.0,105260.0,45.79193,HOLD
2025-06-02 09:05:00,105259.99,105260.0,104829.26,104949.47,242.36744,HOLD
2025-06-02 09:10:00,104949.47,104954.17,104775.0,104907.01,146.76404,HOLD
2025-06-02 09:15:00,104907.02,104907.02,104714.28,104803.81,109.6003,HOLD
2025-06-02 09:20:00,104803.82,104857.31,104742.67,104845.53,67.89274,HOLD
2025-06-02 09:25:00,104845.53,104845.54,104731.7,104731.7,45.00219,SELL
2025-06-02 09:30:00,104731.7,104904.31,104645.28,104887.93,80.61555,HOLD
2025-06-02 09:35:00,104887.93,104887.93,104637.68,104745.75,50.12998,HOLD
2025-06-02 09:40:00,104745.74,104745.75,104606.0,104606.33,41.53849,HOLD
2025-06-02 09:45:00,104606.33,104620.01,104487.8,104585.36,83.86221,HOLD
2025-06-02 09:50:00,104585.37,104593.67,104483.64,104549.71,54.17016,HOLD
2025-06-02 09:55:00,104549.71,104619.05,104539.99,104585.36,31.20127,HOLD
2025-06-02 10:00:00,104585.37,104619.05,104452.92,104470.32,54.20695,HOLD
2025-06-02 10:05:00,104470.33,104660.0,104414.59,104612.4,59.24211,HOLD
2025-06-02 10:10:00,104612.4,104630.24,104569.11,104630.24,30.19069,HOLD
2025-06-02 10:15:00,104630.23,104630.24,104354.53,104390.72,125.39787,HOLD
2025-06-02 10:20:00,104390.72,104394.26,104304.82,104304.83,57.49507,HOLD
2025-06-02 10:25:00,104304.83,104447.16,104304.83,104376.07,62.0468,HOLD
2025-06-02 10:30:00,104376.08,104439.03,104285.87,104327.99,95.26986,HOLD
2025-06-02 10:35:00,104327.99,104391.99,104254.71,104381.43,50.25953,HOLD
2025-06-02 10:40:00,104381.43,104428.51,104308.51,104308.52,55.34432,HOLD
2025-06-02 10:45:00,104308.52,104372.21,104292.68,104349.33,41.47068,HOLD
2025-06-02 10:50:00,104349.33,104439.03,104301.07,104439.03,40.53243,HOLD
2025-06-02 10:55:00,104439.03,104449.98,104362.37,104370.85,32.72833,HOLD
2025-06-02 11:00:00,104370.85,104391.07,104314.67,104335.55,30.42905,HOLD
2025-06-02 11:05:00,104335.56,104359.3,104200.01,104273.91,55.13726,HOLD
2025-06-02 11:10:00,104273.9,104487.82,104273.9,104350.85,95.77167,HOLD
2025-06-02 11:15:00,104350.85,104386.45,104279.09,104285.76,27.19218,HOLD
2025-06-02 11:20:00,104285.76,104292.69,104222.45,104257.2,24.77832,HOLD
2025-06-02 11:25:00,104257.21,104331.88,104254.62,104271.99,33.88815,HOLD
2025-06-02 11:30:00,104271.99,104333.33,104254.62,104296.83,32.3056,HOLD
2025-06-02 11:35:00,104296.84,104325.86,104169.11,104228.0,49.97995,HOLD
2025-06-02 11:40:00,104228.0,104257.42,103980.0,104020.19,159.02548,HOLD
2025-06-02 11:45:00,104020.19,104190.48,103941.0,104120.59,148.35113,HOLD
2025-06-02 11:50:00,104120.59,104120.6,104004.07,104095.23,38.78239,HOLD
2025-06-02 11:55:00,104095.23,104105.94,104000.0,104047.64,29.98372,HOLD
2025-06-02 12:00:00,104047.63,104114.49,104018.03,104027.18,46.8037,HOLD
2025-06-02 12:05:00,104027.19,104046.18,103897.9,103918.83,91.4896,HOLD
2025-06-02 12:10:00,103918.83,103974.95,103907.8,103974.75,117.19177,HOLD
2025-06-02 12:15:00,103974.75,103974.75,103869.43,103918.13,70.50046,HOLD
2025-06-02 12:20:00,103918.12,103925.95,103862.5,103879.68,37.30259,HOLD
2025-06-02 12:25:00,103879.68,104060.99,103879.67,104059.37,44.35237,HOLD
2025-06-02 12:30:00,104059.37,104120.0,104030.21,104097.04,50.92543,HOLD
2025-06-02 12:35:00,104097.03,104155.01,104056.13,104155.01,47.26486,HOLD
2025-06-02 12:40:00,104155.0,104281.98,104138.21,104212.51,51.14303,HOLD
2025-06-02 12:45:00,104212.5,104225.65,104154.01,104173.7,46.03389,HOLD
2025-06-02 12:50:00,104173.71,104173.71,104097.58,104128.43,29.25336,HOLD
2025-06-02 12:55:00,104128.43,104205.54,104128.43,104200.32,63.93121,HOLD
2025-06-02 13:00:00,104200.32,104260.0,104200.32,104219.99,36.50183,HOLD
2025-06-02 13:05:00,104220.0,104220.0,104030.21,104036.3,38.55485,HOLD
2025-06-02 13:10:00,104036.3,104195.13,104034.01,104155.46,35.69243,HOLD
2025-06-02 13:15:00,104155.46,104191.78,104000.0,104025.03,31.14252,HOLD
2025-06-02 13:20:00,104025.02,104078.39,103857.14,103869.5,57.6446,HOLD
2025-06-02 13:25:00,103869.5,104037.57,103869.49,104020.0,74.24121,HOLD
2025-06-02 13:30:00,104020.0,104333.34,103963.01,104275.44,111.69227,HOLD
2025-06-02 13:35:00,104275.44,104570.57,104254.71,104539.01,181.81759,HOLD
2025-06-02 13:40:00,104539.01,104541.48,104100.26,104217.75,69.22307,HOLD
2025-06-02 13:45:00,104217.76,104260.0,103887.35,103931.52,158.55889,HOLD
2025-06-02 13:50:00,103931.52,103932.36,103735.84,103788.3,152.47005,HOLD
2025-06-02 13:55:00,103788.31,103924.53,103700.0,103800.0,106.12224,HOLD
2025-06-02 14:00:00,103799.99,104109.75,103659.88,103998.64,153.17758,HOLD
2025-06-02 14:05:00,103998.65,104123.07,103842.04,104081.81,93.62781,HOLD
2025-06-02 14:10:00,104081.8,104133.24,103908.47,104113.21,79.11683,HOLD
2025-06-02 14:15:00,104113.21,104228.47,103957.0,104170.4,96.27985,HOLD
2025-06-02 14:20:00,104170.4,104377.0,104091.0,104301.89,82.69667,HOLD
2025-06-02 14:25:00,104301.89,104531.25,104293.02,104453.42,168.05287,HOLD
2025-06-02 14:30:00,104453.42,104657.8,104396.22,104628.23,89.48202,HOLD
2025-06-02 14:35:00,104628.22,104679.25,104484.29,104484.3,113.64168,BUY
2025-06-02 14:40:00,104484.3,104503.0,104351.59,104379.55,45.30787,HOLD
2025-06-02 14:45:00,104379.56,104411.71,104046.28,104093.87,95.64457,HOLD
2025-06-02 14:50:00,104093.86,104113.21,103971.69,104047.61,80.16955,HOLD
2025-06-02 14:55:00,104047.61,104203.88,104047.61,104176.62,30.44788,HOLD
2025-06-02 15:00:00,104176.61,104219.5,103972.06,103994.93,51.84178,HOLD
2025-06-02 15:05:00,103994.93,104015.5,103905.1,103968.47,63.00572,HOLD
2025-06-02 15:10:00,103968.48,104273.22,103946.4,104220.9,40.72643,HOLD
2025-06-02 15:15:00,104220.9,104356.7,104135.28,104349.06,57.78773,HOLD
2025-06-02 15:20:00,104349.06,104454.54,104264.27,104454.54,44.36815,HOLD
2025-06-02 15:25:00,104454.54,104565.32,104330.49,104330.49,85.06406,HOLD
2025-06-02 15:30:00,104330.5,104380.95,104254.71,104254.71,48.41721,HOLD
2025-06-02 15:35:00,104254.71,104330.43,104227.89,104271.93,34.11197,HOLD
2025-06-02 15:40:00,104271.92,104428.57,104254.71,104396.22,41.21004,HOLD
2025-06-02 15:45:00,104396.23,104428.58,104263.01,104263.86,42.41855,HOLD
2025-06-02 15:50:00,104263.87,104523.81,104263.86,104411.34,40.00892,HOLD
2025-06-02 15:55:00,104411.35,104438.79,104356.0,104438.79,31.08554,HOLD
2025-06-02 16:00:00,104438.79,104450.01,104278.42,104386.96,51.9599,HOLD
2025-06-02 16:05:00,104386.96,104441.18,104280.82,104345.55,41.78262,HOLD
2025-06-02 16:10:00,104345.55,104349.06,104223.43,104240.43,29.87888,HOLD
2025-06-02 16:15:00,104240.43,104333.34,104239.39,104290.85,55.41731,HOLD
2025-06-02 16:20:00,104290.85,104292.13,104160.37,104182.54,31.28022,HOLD
2025-06-02 16:25:00,104182.54,104195.7,104034.68,104094.99,58.93947,HOLD
2025-06-02 16:30:00,104094.99,104151.6,104030.01,104142.86,40.363,HOLD
2025-06-02 16:35:00,104142.85,104223.67,104113.2,104203.28,34.93578,HOLD
2025-06-02 16:40:00,104203.28,104230.93,104113.2,104113.2,40.70088,HOLD
2025-06-02 16:45:00,104113.2,104237.0,104067.2,104071.2,32.0752,HOLD
2025-06-02 16:50:00,104071.21,104292.88,104044.32,104290.65,36.56872,SELL
2025-06-02 16:55:00,104290.65,104365.06,104253.62,104286.06,47.12186,HOLD
2025-06-02 17:00:00,104286.06,104369.54,104231.39,104250.07,47.89008,HOLD
2025-06-02 17:05:00,104250.07,104341.91,104245.14,104275.32,37.26854,HOLD
2025-06-02 17:10:00,104275.32,104333.34,104095.23,104121.52,41.23601,HOLD
2025-06-02 17:15:00,104121.52,104380.96,104095.84,104380.95,26.71742,BUY
2025-06-02 17:20:00,104380.96,104437.31,104355.69,104430.35,20.58644,HOLD
2025-06-02 17:25:00,104430.35,104490.57,104361.85,104411.36,37.64978,HOLD
2025-06-02 17:30:00,104411.37,104473.71,104344.18,104344.19,41.70216,HOLD
2025-06-02 17:35:00,104344.19,104344.19,104254.71,104303.51,26.31724,HOLD
2025-06-02 17:40:00,104303.5,104303.5,104160.37,104197.51,22.40878,HOLD
2025-06-02 17:45:00,104197.5,104301.89,104160.37,104301.89,24.89643,HOLD
2025-06-02 17:50:00,104301.88,104320.58,104255.21,104301.88,17.98698,HOLD
2025-06-02 17:55:00,104301.89,104428.58,104301.88,104399.89,27.95395,HOLD
2025-06-02 18:00:00,104399.89,104443.4,104373.51,104425.58,21.06807,HOLD
2025-06-02 18:05:00,104425.58,104476.19,104380.07,104414.61,20.17192,HOLD
2025-06-02 18:10:00,104414.6,104439.76,104338.93,104401.43,25.13193,HOLD
2025-06-02 18:15:00,104401.42,104443.4,104357.52,104427.6,17.91376,HOLD
2025-06-02 18:20:00,104427.61,104610.23,104407.87,104606.5,35.8012,HOLD
2025-06-02 18:25:00,104606.51,104731.95,104606.1,104606.1,56.24796,HOLD
2025-06-02 18:30:00,104606.1,104620.0,104386.0,104410.35,37.90098,HOLD
2025-06-02 18:35:00,104410.35,104410.35,104301.88,104321.04,37.96925,HOLD
2025-06-02 18:40:00,104321.04,104394.48,104308.01,104390.74,15.84829,HOLD
2025-06-02 18:45:00,104390.74,104398.91,104200.0,104228.65,44.48214,HOLD
2025-06-02 18:50:00,104228.65,104284.0,104216.03,104283.99,23.5188,HOLD
2025-06-02 18:55:00,104283.99,104361.55,104246.57,104361.54,31.49571,HOLD
2025-06-02 19:00:00,104361.54,104510.96,104357.52,104488.99,23.39243,HOLD
2025-06-02 19:05:00,104488.98,104506.28,104354.32,104420.46,16.88728,HOLD
2025-06-02 19:10:00,104420.45,104420.46,104246.57,104254.27,29.82196,HOLD
2025-06-02 19:15:00,104254.27,104331.88,104248.37,104320.24,11.5615,HOLD
2025-06-02 19:20:00,104320.25,104471.49,104320.25,104454.13,28.84624,HOLD
2025-06-02 19:25:00,104454.13,104474.89,104380.92,104393.94,18.08819,HOLD
2025-06-02 19:30:00,104393.94,104396.23,104234.3,104234.3,17.5108,HOLD
2025-06-02 19:35:00,104234.3,104285.72,104234.3,104255.89,16.67461,HOLD
2025-06-02 19:40:00,104255.89,104255.9,104053.4,104122.36,66.02144,HOLD
2025-06-02 19:45:00,104122.37,104250.14,104050.96,104250.14,31.74202,HOLD
2025-06-02 19:50:00,104250.14,104396.23,104250.14,104396.22,46.19073,SELL
2025-06-02 19:55:00,104396.23,104458.28,104396.23,104425.63,33.1243,HOLD
2025-06-02 20:00:00,104425.64,104518.53,104425.64,104518.52,22.9938,BUY
2025-06-02 20:05:00,104518.53,104726.42,104480.64,104726.42,29.87262,HOLD
2025-06-02 20:10:00,104726.41,104929.07,104676.91,104895.1,134.3589,HOLD
2025-06-02 20:15:00,104895.11,104995.93,104783.38,104796.81,68.51727,HOLD
2025-06-02 20:20:00,104796.82,104831.79,104748.59,104805.08,32.57177,HOLD
2025-06-02 20:25:00,104805.08,104833.84,104766.8,104833.82,12.41293,HOLD
2025-06-02 20:30:00,104833.83,104864.67,104726.41,104726.41,22.68121,HOLD
2025-06-02 20:35:00,104726.41,104753.72,104714.28,104753.72,15.0138,HOLD
2025-06-02 20:40:00,104753.71,104822.76,104753.71,104805.75,23.26604,HOLD
2025-06-02 20:45:00,104805.74,104814.48,104750.86,104799.72,15.06113,HOLD
2025-06-02 20:50:00,104799.72,104809.53,104671.81,104715.16,27.69861,HOLD
2025-06-02 20:55:00,104715.16,104904.77,104715.16,104878.62,36.52848,HOLD
2025-06-02 21:00:00,104878.61,104995.35,104874.4,104979.84,22.4491,HOLD
2025-06-02 21:05:00,104979.84,105096.66,104979.84,105028.01,67.448,HOLD
2025-06-02 21:10:00,105028.0,105028.01,104957.45,104993.2,35.68645,HOLD
2025-06-02 21:15:00,104993.19,104997.74,104876.17,104876.17,22.32386,HOLD
2025-06-02 21:20:00,104876.18,104876.18,104752.04,104809.53,18.01231,HOLD
2025-06-02 21:25:00,104809.52,104809.52,104785.02,104792.61,10.26557,HOLD
2025-06-02 21:30:00,104792.61,104792.62,104617.02,104617.02,32.74879,HOLD
2025-06-02 21:35:00,104617.02,104791.94,104575.37,104791.93,25.57993,HOLD
2025-06-02 21:40:00,104791.94,104799.79,104679.24,104700.01,17.69563,HOLD
2025-06-02 21:45:00,104700.01,104800.98,104700.01,104778.52,16.62133,HOLD
2025-06-02 21:50:00,104778.52,104855.92,104778.52,104855.91,13.60359,HOLD
2025-06-02 21:55:00,104855.92,104942.04,104855.91,104942.0,21.14555,HOLD
2025-06-02 22:00:00,104941.99,105236.17,104941.99,105165.1,92.27857,HOLD
2025-06-02 22:05:00,105165.1,105226.61,105048.85,105104.52,42.25764,HOLD
2025-06-02 22:10:00,105104.52,105228.44,105061.47,105228.43,35.99084,HOLD
2025-06-02 22:15:00,105228.43,105421.99,105193.98,105400.57,98.65941,HOLD
2025-06-02 22:20:00,105400.58,105571.43,105333.33,105560.13,118.39354,HOLD
2025-06-02 22:25:00,105560.13,105800.0,105557.08,105750.52,135.9257,HOLD
2025-06-02 22:30:00,105750.52,105771.76,105643.71,105666.66,73.28389,HOLD
2025-06-02 22:35:00,105666.66,105717.37,105528.3,105570.15,82.40452,HOLD
2025-06-02 22:40:00,105570.14,105570.14,105472.01,105514.62,27.72537,HOLD
2025-06-02 22:45:00,105514.61,105669.99,105506.89,105669.41,30.84736,HOLD
2025-06-02 22:50:00,105669.42,105710.57,105648.47,105710.56,28.71089,HOLD
2025-06-02 22:55:00,105710.56,105710.57,105644.28,105695.49,17.5425,HOLD
2025-06-02 23:00:00,105695.5,105785.12,105643.17,105765.48,61.23699,HOLD
2025-06-02 23:05:00,105765.48,105789.37,105575.47,105753.92,46.95088,HOLD
2025-06-02 23:10:00,105753.91,105777.8,105716.98,105750.84,31.50751,HOLD
2025-06-02 23:15:00,105750.83,105774.07,105683.19,105770.43,32.14711,HOLD
2025-06-02 23:20:00,105770.44,105909.0,105770.43,105908.99,85.37101,HOLD
2025-06-02 23:25:00,105908.99,105915.89,105786.42,105860.2,90.25604,HOLD
2025-06-02 23:30:00,105860.2,105869.23,105725.6,105795.85,49.60099,HOLD
2025-06-02 23:35:00,105795.85,105837.97,105786.25,105837.97,19.42744,HOLD
2025-06-02 23:40:00,105837.96,105931.44,105795.56,105905.66,40.9435,HOLD
2025-06-02 23:45:00,105905.67,105916.27,105836.75,105904.76,34.93743,HOLD
2025-06-02 23:50:00,105904.76,105916.23,105839.53,105858.49,24.48147,HOLD
2025-06-02 23:55:00,105858.49,105881.83,105821.07,105857.99,23.84386,HOLD
2025-06-03 00:00:00,105858.0,105890.9,105749.42,105771.87,58.40114,HOLD
2025-06-03 00:05:00,105771.88,105875.06,105747.14,105875.05,31.21873,HOLD
2025-06-03 00:10:00,105875.06,106170.0,105875.05,106150.0,152.92682,HOLD
2025-06-03 00:15:00,106150.01,106280.0,106142.85,106269.38,104.59309,HOLD
2025-06-03 00:20:00,106269.37,106400.0,106269.37,106371.99,93.55034,HOLD
2025-06-03 00:25:00,106372.0,106399.98,106068.28,106068.29,79.17515,HOLD
2025-06-03 00:30:00,106068.28,106311.69,105988.69,106304.76,66.059,HOLD
2025-06-03 00:35:00,106304.77,106333.04,106112.03,106220.53,37.42149,HOLD
2025-06-03 00:40:00,106220.52,106238.32,106146.03,106211.42,21.17777,HOLD
2025-06-03 00:45:00,106211.43,106330.0,106211.42,106238.85,43.11531,HOLD
2025-06-03 00:50:00,106238.84,106290.24,106210.0,106290.23,28.85243,HOLD
2025-06-03 00:55:00,106290.24,106295.99,106177.21,106285.72,36.11914,HOLD
2025-06-03 01:00:00,106285.72,106344.66,106208.17,106344.65,33.02699,HOLD
2025-06-03 01:05:00,106344.66,106375.23,106293.79,106333.34,43.10298,HOLD
2025-06-03 01:10:00,106333.33,106360.0,106123.58,106151.44,83.95333,HOLD
2025-06-03 01:15:00,106151.43,106224.97,106110.53,106224.97,37.96624,HOLD
2025-06-03 01:20:00,106224.97,106333.33,106224.96,106311.39,23.16944,HOLD
2025-06-03 01:25:00,106311.38,106349.27,106253.59,106303.43,33.37397,HOLD
2025-06-03 01:30:00,106303.43,106323.49,106216.83,106225.58,26.77069,HOLD
2025-06-03 01:35:00,106225.59,106326.05,106211.35,106249.23,30.68859,HOLD
2025-06-03 01:40:00,106249.23,106285.72,106220.0,106220.01,35.22331,HOLD
2025-06-03 01:45:00,106220.0,106333.0,106192.59,106328.16,35.42032,HOLD
2025-06-03 01:50:00,106328.15,106359.77,106268.96,106347.08,24.5466,HOLD
2025-06-03 01:55:00,106347.08,106488.0,106324.04,106481.75,77.86234,HOLD
2025-06-03 02:00:00,106481.76,106500.0,106396.36,106408.46,64.86264,HOLD
2025-06-03 02:05:00,106408.45,106417.37,106300.0,106300.0,50.5824,HOLD
2025-06-03 02:10:00,106300.01,106300.01,106232.6,106232.6,23.56842,HOLD
2025-06-03 02:15:00,106232.61,106242.99,106070.25,106089.68,58.52366,HOLD
2025-06-03 02:20:00,106089.69,106105.63,106063.01,106099.99,33.81375,HOLD
2025-06-03 02:25:00,106100.0,106112.13,106041.11,106052.29,37.86371,HOLD
2025-06-03 02:30:00,106052.28,106090.0,106008.54,106077.73,72.82557,HOLD
2025-06-03 02:35:00,106077.73,106137.57,106063.46,106078.67,54.29694,HOLD
2025-06-03 02:40:00,106078.67,106078.67,106018.48,106047.62,25.26933,HOLD
2025-06-03 02:45:00,106047.62,106047.62,105652.7,105666.66,141.1027,HOLD
2025-06-03 02:50:00,105666.66,105666.67,105577.36,105653.96,83.94106,SELL
2025-06-03 02:55:00,105653.97,105710.7,105609.05,105612.46,44.98468,HOLD
2025-06-03 03:00:00,105612.47,105712.72,105579.8,105604.9,46.64424,HOLD
